                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3624,                 1.0361,                 1.0675,                0.40395,                0.29192,                0.29479,                0.14782,                 1.3856,                 0.9019,                 1.0672,             0.00019592,             0.00019592,             0.00019592
