                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2237,                0.67419,                0.98209,                0.60953,                0.44513,                0.45984,                0.24489,                  1.231,                0.68718,                0.99882,             0.00019596,             0.00019596,             0.00019596
